20455,2106,Saban Entertainment
20455,5822,Toei
11042,e Productions,Pyramide Productions
11042,280,Cin\u00e9maginaire Inc.
11042,806,T\u00e9l\u00e9film Canada
11042,807,The Harold Greenberg Fund
11042,4042,Astral Films
11042,5358,Canal+
11042,9115,Soci\u00e9t\u00e9 Radio-Canada
11042,9116,Soci\u00e9t\u00e9 de D\u00e9veloppement des Entreprises Culturelles (SODEC)
11042,18367,Centre National de la Cin\u00e9matographie (CNC)
10786,441,Columbia Pictures Corporation
10786,2070,Rastar Pictures
12484,3287,Screen Gems
12484,5752,Sony Pictures Entertainment
12484,9365,Egmont Film
12484,10202,Columbia TriStar Home Entertainment
17339,441,Columbia Pictures Corporation
11959,41,Orion Pictures
11959,19029,Cinecorp
9900,306,Twentieth Century Fox Film Corporation
9900,2608,Happy Madison Productions
14662,43,Fox Searchlight Pictures
335,4,Paramount Pictures
335,218,Rafran Cinematografica
335,11386,Finanzia San Marco
15745,2188,Artisan Entertainment
17431,3316,Liberty Films UK
17431,3317,Lunar Industries
17431,3318,Xingu Films
17431,12018,Limelight Fund
78394,29943,N3D Land Productions
78394,54610,Mantello Brothers Productions
10217,8,Fine Line Features
10217,579,Alliance Communications
46332,729,Why Not Productions
46332,7453,Armada Films
46332,7454,France T\u00e9l\u00e9vision
46332,7455,Cin\u00e9mage 4
46332,7456,Cofinova 6
46332,7457,Soficin\u00e9ma 6
13996,7653,Zininsa Film Production
13996,e,Intellectual Properties Worldwide
1024,11,WingNut Films
1024,14,Miramax Films
1024,294,New Zealand Film Commission
1024,2306,Fontana Productions
343795,10405,Emmett/Furla Films
343795,68117,Giving Films
45658,7436,Birdsong Pictures
45658,7437,IM Global
16148,97,Castle Rock Entertainment
16148,441,Columbia Pictures Corporation
16148,20719,Manifest Film Company
4553,7302,Filmax Entertainment
4553,7956,Castelao Producciones
4553,9335,Canal+ Espa\u00f1a
4553,9974,Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)
4553,52107,ICF
36351,8,Fine Line Features
36351,285,Live Entertainment
36351,8268,Seven Arts
36351,14723,Carolco Pictures
245916,27450,The Combine
245916,27451,Bluegrass Films
27585,7400,Olympus Pictures
1415,1420,ContentFilm
313922,1976,Film Science
313922,49389,Broad Green Pictures
14474,3916,Cold Iron Pictures
14474,14406,Ambush Entertainment
14474,37726,AV Club
199933,67480,Atlas 3 Productions
13685,18,Gracie Films
13685,441,Columbia Pictures Corporation
8744,14,Miramax Films
8744,2533,Albino Alligator Productions
8847,58,Sony Pictures Classics
39269,71953,Robson Street
46838,2273,Eden Rock Media
56930,6,RKO Radio Pictures
41730,15460,Ignite Entertainment
41730,15461,HSX Films
298312,3172,Blumhouse Productions
298312,12236,Blinding Edge Pictures
11600,3097,HDNet Films
11600,22884,The Film Farm
71547,5991,Quality Films Entertainment
57876,7377,Insurge Pictures
77495,7302,Filmax Entertainment
77495,7956,Castelao Producciones
77495,26476,Cubica
13849,2268,Isle of Man Film
13849,2452,UK Film Council
13849,2690,Screen Yorkshire
13849,15282,Steel Mill Pictures
14849,8411,Metro-Goldwyn-Mayer (MGM)
12486,2679,FOTP Productions
244403,13238,Unified Pictures
244403,23031,Amberdale Productions
244403,34846,Tee Rob Pictures
292481,34306,Henry & Me Productions
340816,69292,Unstuck
78814,5225,Johnson Production Group
78814,12799,Silver Screen Pictures
297596,20658,TinRes Entertainment
297596,40541,Over Under Media
299552,44241,Jewson Film
299552,44242,Born of War
11935,4377,Associated General Films
11935,15980,Incorporated Television Company (ITC)
113406,65147,Phillybrook Films
447027,41671,New Kingdom Pictures
290825,16301,Invincible Pictures Corp.
290825,23700,Abbolita Productions
290825,35043,Destro Films
361159,ge,Hollywood Media Bridge
361159,63993,Throne Productions
31175,200,Coraz\u00f3n International
31175,6419,Biograf Jan Sv\u011br\u00e1k
12498,14,Miramax Films
77949,288,BBC Films
77949,5870,Studio Canal
77949,8087,Creative Scotland
77949,8088,Origin Pictures
77949,9987,Lipsync Productions
1690,1507,International Production Company
1690,1631,Raw Nerve
1690,1632,Lionsgate
1690,1633,Next Entertainment
1690,3287,Screen Gems
1690,17793,Hostel LLC
8435,163,Revolution Films
8435,288,BBC Films
8435,1219,Baby Cow Productions
8435,1917,EM Media
8435,7419,Scion Films
8435,lands Media Initiative,East Midlands Media Initiative
64720,10936,Hydraulx
64720,21925,REI Capital
64720,21926,Grove Hill Productions
64720,21927,Strange Matter Films
49365,54531,New Sky Communications Inc.
300706,39328,Lost Rhino Films
16337,4110,Cannon Films
11577,8411,Metro-Goldwyn-Mayer (MGM)
77987,9,Gaumont
77987,856,Wild Bunch
77987,2266,Bold Films
77987,17513,Film i V\u00e4st
77987,19865,A Grand Elephant
8981,698,Scottish Screen
8981,1178,Path\u00e9 Pictures International
8981,2452,UK Film Council
8981,e Track Productions,Inside Track Productions
8981,53874,Sigma Films
8981,80272,Scorpio Films
10914,2649,New Real Films
50848,5358,Canal+
50848,6586,TPS Star
50848,7694,Delante Films
50848,8350,TF1 Droits Audiovisuels
166624,164,Rhombus Media
166624,21382,Mecanismo Films
166624,41921,Redrum
10822,Dreams,Celluloid Dreams
10822,1422,Killer Films
10822,1512,John Wells Productions
10822,2207,Montfort Producciones
9336,6194,Warner Bros.
9336,7965,The Ladd Company
5689,441,Columbia Pictures Corporation
712,181,Channel Four Films
712,1382,PolyGram Filmed Entertainment
712,10163,Working Title Films
13342,33,Universal Pictures
13342,8794,Refugee Films
10339,6194,Warner Bros.
10339,14373,Moulin Productions Inc.
1429,4319,40 Acres & A Mule Filmworks
1429,9195,Touchstone Pictures
9303,10308,Dino De Laurentiis Company
9303,10355,Spelling Films
641,2188,Artisan Entertainment
27686,306,Twentieth Century Fox Film Corporation
65749,40451,Adela Pictures
6106,3952,Hemdale Film
252680,559,TriStar Pictures
252680,ent Films,Provident Films
252680,6427,Pure Flix Entertainment
252680,10156,Affirm Films
252680,80078,FourBoys Entertainment
141,185,Pandora Cinema
141,2214,Flower Films
141,3334,Adam Fields Productions
17139,938,First Floor Features
17139,3259,Almerica Films
12079,15231,Muse Productions
12079,18811,Brink Films
12079,23909,Silver Nitrate
39800,53303,Werc Werk Works
4550,946,CJ Capital Investment
4550,1687,Korea Capital Investment
4550,1688,Moho Films
4550,1689,TSJ Entertainment
4550,1690,Samsung Venture Capital
4550,1691,Ilshin Capital Investments
4550,1692,Centurion Investment
62116,13907,Les Films Alyne
9991,13419,SKA Films
13807,5552,Media Asia Films
13807,5632,Milky Way Image Company
68818,4186,Quickfire Films
68818,6639,Televisi\u00f3n Espa\u00f1ola (TVE)
68818,7543,Arcadia Motion Pictures
68818,7792,Noodles Production
68818,9335,Canal+ Espa\u00f1a
68818,9974,Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)
68818,11427,Instituto de Cr\u00e9dito Oficial (ICO)
68818,40789,ONO
68818,53194,Ariane Marar\u00eda Films
68818,53195,Nix Films
68818,53196,Eter Pictures
68818,53197,Manto Films
68818,53198,Pegaso Producciones
68818,53199,Ibermedia European Community Program
68818,53200,Audiovisual Aval SGR
12093,118,Det Danske Filminstitut
12093,321,Memfis Film
12093,17513,Film i V\u00e4st
36419,2224,Plum Pictures
36419,6020,Harbor Light Entertainment
36419,12410,Lleju Productions
510,60,United Artists
510,286,Fantasy Films
510,6194,Warner Bros.
362105,68467,EveryWhere Studios
10970,1296,Crossbow Productions
375290,3522,T-Series
375290,3942,Hari Om Entertainment Co.
375290,35063,Cape Of Good Films
17663,12296,Sullivan Entertainment
270938,39075,Strohberry Films
116613,10393,Vertigo Films
116613,10896,Exponential Films
116613,22789,Embargo Films
11826,43,Fox Searchlight Pictures
11826,4169,Kanzaman
11826,6705,Filmfour
11826,11561,Recorded Picture Company (RPC)
29920,11792,Tre V\u00e4nner Produktion AB
29920,14804,Swedish Film Institute
29920,17513,Film i V\u00e4st
1088,654,South Pacific Pictures
26379,4502,A B Corp
34069,823,Telepool
34069,5564,Atlantis Pictures
34069,23072,Schweizerische Radio- und Fernsehgesellschaft (SRG)
34069,26025,Ascot Elite Entertainment Group
34069,26026,Egli Film
34069,26027,Teleclub AG
34069,26029,Centauri Media
10947,3213,Disney Channel
47452,718,Arts Council of England
47452,3324,British Broadcasting Corporation (BBC)
47452,20777,British Screen Productions
3040,1038,Bazelevs Production
3040,1039,Channel One Russia
3040,1040,TABBAK
3040,1272,The First Channel
11386,14,Miramax Films
11386,181,Channel Four Films
11386,927,Palace Pictures
11386,1202,Nippon Film Development and Finance Inc.
11386,8876,Eurotrustees
11386,12745,British Screen Productions
10246,2124,Melvin Simon Productions
10246,10313,Astral Bellevue Path\u00e9
29426,2391,Devonshire Productions
29426,3240,Artfire Films
29426,6741,New Romero
29426,6742,Sudden Storm Productions
29426,23588,Blank of the Dead Productions
10331,638,Laurel Group
10331,3139,Off Color Films
10331,14121,Image Ten
10331,14122,Market Square Productions
153,70,American Zoetrope
703,60,United Artists
27191,4,Paramount Pictures
1365,35,Lions Gate Films
1365,695,Lee Daniels Entertainment
287424,1632,Lionsgate
287424,3604,Grindstone Entertainment Group
287424,12075,Silver Reel
287424,52924,Sly Predator
287424,52925,Matt Baer Films
287424,68506,Gold Star Films
287424,74208,Lotus Entertainment (I)
451,60,United Artists
451,15547,Intial Productions
165864,11391,Tribeca Productions
987,13,Universal Studios
241251,33,Universal Pictures
241251,1620,Nuyorican Productions
241251,3172,Blumhouse Productions
241251,44783,Smart Entertainment
40494,5799,Joanna Productions
39781,6667,Mandalay Vision
39781,6691,10th Hole Productions
39781,10146,Focus Features
39781,10161,Gilbert Films
39781,23910,Saint Aire Production
39781,23911,Artist International
39781,ote Films (I),Antidote Films (I)
39781,23913,Artist International Management
8337,33,Universal Pictures
8337,17823,Alive Films
8337,17824,Larry Franco Productions
5925,60,United Artists
5925,219,The Mirisch Corporation
8357,2453,Lord of the Wind
146203,694,StudioCanal
146203,5490,CBS Films
85350,307,IFC Films
85350,11510,Detour Filmproduction
512,288,BBC Films
512,289,Ingenious Film Partners
512,290,Ingenious Media
512,o Prod.,Perdido Prod.
13408,1632,Lionsgate
10744,1420,ContentFilm
10744,18621,Pierce/Williams Entertainment
11536,60,United Artists
11536,516,Seven Arts Productions
9782,14,Miramax Films
9782,307,IFC Films
9782,1615,Fortissimo Films
18713,175,Caravan Pictures
18713,9195,Touchstone Pictures
6537,856,Wild Bunch
6537,1182,Telecinco
6537,2674,Telecinco Cinema
6537,6778,Televisi\u00f3 de Catalunya TV3
6537,11649,Esta Vivo! Laboratorio de Nuevos Talentos
6537,11650,Grupo Rodar
6537,11651,Rodar y Rodar Cine y Televisi\u00f3n
6537,11652,Warner Bros. Pictures de Espa\u00f1a
184345,7625,Automatik Entertainment
184345,10427,Open Road Films
1809,770,Kingsgate Films
2370,33,Universal Pictures
9809,33,Universal Pictures
5,14,Miramax Films
5,59,A Band Apart
11013,4730,Slough Pond
11013,4731,double A Films
10132,5231,Cineplex-Odeon Films
10132,8814,Ten-Four Productions
16448,58,Sony Pictures Classics
16448,97,Castle Rock Entertainment
16448,8841,Pale Morning Dun
16448,8842,All Night Productions
8141,2147,Echo Lake Productions
8141,2332,Bi-polar Pictures
8141,14589,Code Entertainment
8141,35444,Independent Film Group
8141,35445,Carol Baum Productions
8141,35446,Dillinger Productions
8141,35447,Green Tulip Productions
1546,58,Sony Pictures Classics
1546,12260,Bob Yari Productions
48572,7784,The Harvey Boys
48572,7785,NVSH Productions
48572,9081,Phase 4 Films
14517,769,Destination Films
14517,6254,Jim Henson Company
89708,son Films,Magidson Films
27551,4110,Cannon Films
64678,500,Goldcrest Films International
64678,5387,Atlantic Pictures
64678,7499,Gigi Productions
309503,7503,Protozoa Pictures
309503,34380,Cargo Entertainment
309503,60171,33 Pictures
14293,12026,Gold Circle Films
15059,491,Summit Entertainment
15059,506,Newmarket Capital Group
15059,24827,Red Mullet Productions
103328,254,Pandora Filmproduktion
103328,5358,Canal+
157847,9015,Worldview Entertainment
157847,10989,Muskat Filmed Properties
157847,ge Films,Dreambridge Films
157847,20848,Rough House Pictures
25719,718,Arts Council of England
25719,1270,National Lottery
25719,4413,Gruber Bros.
25719,24356,Tomboy Films
25719,36978,Winchester Multimedia PLC
48309,1212,Empire Pictures
27723,7055,New Oz Productions
27723,7056,Red Horse Films
242575,8685,Eficine 226
242575,15877,Beanca Films
242575,15878,Fondo de Inversi\u00f3n y Est\u00edmulos al Cine (FIDECINE)
242575,18715,MPN Cologne Film 3
44945,925,Nu Image Films
44945,10254,Millennium Films
44945,65129,Dark Harbor Stories
29122,5,Columbia Pictures
29122,27,DreamWorks SKG
29122,16061,Baltimore Spring Creek Productions
29122,16062,Bayahibe Films Ltd.
125123,718,Arts Council of England
125123,3324,British Broadcasting Corporation (BBC)
125123,20777,British Screen Productions
111190,9,Gaumont
111190,2564,Cin\u00e9@
111190,5358,Canal+
111190,7584,Screen Australia
111190,10951,Screen NSW
111190,11795,France T\u00e9l\u00e9visions
111190,15671,France 2 Cin\u00e9ma
111190,21079,Hopscotch Features
111190,22983,Mon Voisin Productions
133575,689,Ventanarosa Productions
133575,2832,Cineville
133575,eo,Columbia TriStar Home Video
133575,80578,Dan Lupovitz Productions
54580,357,V\u00eda Digital
54580,850,Eurimages
54580,6279,Continental Producciones
54580,9974,Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)
54580,10050,Televisi\u00f3n de Galicia (TVG) S.A.
54580,11737,Antena 3 Televisi\u00f3n
54580,11955,Sogepaq
54580,12009,El\u00edas Querejeta Producciones Cinematogr\u00e1ficas S.L.
54580,12010,Mediapro
54580,12011,Quo Vadis Cin\u00e9ma
54580,12012,Eyescreen S.r.l.
52015,1360,Glass Eye Pix
52015,2341,Belladonna Productions
52015,3768,Off Hollywood Pictures
34941,870,Tapestry Films
34941,2499,The Kushner-Locke Company
34941,52860,Bates Entertainment
227975,8580,Cora\u00e7\u00e3o da Selva
227975,11445,Hank Levine Film
227975,48663,Detailfilm
227975,93177,Watchmen Productions
60422,8872,Filmula
81390,4098,Carnaby International
81390,4250,Molinare Studios
81390,21937,Eigerwand Pictures
225235,19124,Marmot-film
14902,441,Columbia Pictures Corporation
121676,307,IFC Films
121676,738,Myriad Pictures
121676,2514,Alliance Films
22301,13866,The Caddo Company
257087,3172,Blumhouse Productions
46420,2729,Omnilab Media
46420,3427,Ambience Entertainment
46420,7584,Screen Australia
46420,11840,Film Victoria
114635,21523,Brian Barrett Pictures
158150,21041,Annuit Coeptis Entertainment Inc.
158150,34710,Annuit Coeptis Entertainment II
251979,28024,Divine Inspiration
874,441,Columbia Pictures Corporation
874,571,Highland Films
10774,60,United Artists
10774,8411,Metro-Goldwyn-Mayer (MGM)
770,1553,Selznick International Pictures
770,8411,Metro-Goldwyn-Mayer (MGM)
266102,5056,Head Gear Films
266102,9987,Lipsync Productions
266102,21460,May 13 Films
266102,32201,CrossDay Productions Ltd.
266102,75564,Morocco Film Assistance
29715,441,Columbia Pictures Corporation
29715,11971,Jerry Bresler Productions
25209,8411,Metro-Goldwyn-Mayer (MGM)
37495,9349,Film4
37495,10485,Drafthouse Films
37495,12180,Warp Films
37495,15308,Wild Bunch Distribution
34769,2514,Alliance Films
34769,5486,Darius Films
34769,64753,Insight Film Releasing
35032,8411,Metro-Goldwyn-Mayer (MGM)
5178,11672,Nimbus Film Productions
8618,284,DNA Films
8618,288,BBC Films
8618,2452,UK Film Council
3116,60,United Artists
3116,1323,Florin Productions
3116,1324,Jerome Hellman Productions
9427,181,Channel Four Films
9427,306,Twentieth Century Fox Film Corporation
9427,8764,Redwave Films
813,4,Paramount Pictures
352978,ge,Hollywood Media Bridge
352978,7571,LionsGate
352978,69028,Clear Lake Entertainment
352978,69029,Dog and Pony Media
10634,12,New Line Cinema
9516,12,New Line Cinema
16288,1950,New World Pictures
16288,14180,Laurel Entertainment Inc.
23330,6194,Warner Bros.
18900,441,Columbia Pictures Corporation
18900,29364,Pax Enterprises
27029,6194,Warner Bros.
26268,6194,Warner Bros.
573,33,Universal Pictures
310131,6531,Parts and Labor
310131,30666,RT Features
310131,34456,Rooks Nest Entertainment
310131,en Voyage Pictures,Maiden Voyage Pictures
310131,57430,Pulse Films
310131,61011,Scythia Films
310131,79434,Code Red Productions
310131,79435,Mott Street Pictures
310131,79436,Very Special Projects
40505,7405,Dimension Films
40505,16718,No Limit Films
11363,43,Fox Searchlight Pictures
3033,35,Lions Gate Films
3033,13495,Flashpoint (I)
3033,18880,Showtime Networks
25376,5517,100 Bares
25376,5623,Haddock Films S.R.L.
25376,6458,Instituto Nacional de Cine y Artes Audiovisuales (INCAA)
25376,6639,Televisi\u00f3n Espa\u00f1ola (TVE)
25376,7680,Tornasol Films
25376,9335,Canal+ Espa\u00f1a
25376,11408,Ministerio de Cultura
25376,11427,Instituto de Cr\u00e9dito Oficial (ICO)
25376,21915,Televisi\u00f3n Federal (Telefe)
22007,925,Nu Image Films
22007,10254,Millennium Films
765,3102,Renaissance Films
765,47380,Rosebud Productions
205321,1311,The Asylum
205321,6677,Syfy
205321,22872,Southward Films
46146,1003,Filmkameratene A/S
46146,5241,Film Fund FUZZ
46146,56050,SF Norge A/S
14256,2448,Yari Film Group
14256,11027,Stratus Film Co.
540,769,Destination Films
540,2313,Andrea Sperling Productions
540,3287,Screen Gems
540,10039,Anonymous Content
370464,4616,Freestyle Releasing
20055,8411,Metro-Goldwyn-Mayer (MGM)
224569,17048,Counterclock Productions
39303,23818,Anthem Pictures
39303,23819,It's An Us Thing Productions Inc.
142061,429,DC Comics
142061,2785,Warner Bros. Animation
142061,4811,Warner Premiere
142061,9993,DC Entertainment
370662,8796,Representational Pictures
256740,7720,NAZZ Productions
256740,20305,Industrial Entertainment
256740,20306,Primary PIctures
256740,20307,Thunder Smoke Media
256740,e,VMI Worldwide
299145,21608,Enderby Entertainment
12535,306,Twentieth Century Fox Film Corporation
12535,1296,Crossbow Productions
1667,856,Wild Bunch
1667,5358,Canal+
1667,7658,Buena Vista International Film Production France
1667,8661,Alliance de Production Cinematographique (APC)
1667,66329,L'Institut Polare Fran\u00e7ais Paul-\u00c9mile Victor
1667,66330,National Geographic Films
1667,66331,Bonne Pioche
50839,6692,Benaroya Pictures
50839,14861,Before the Door Pictures
50839,14862,Washington Square Films
50839,46225,Untitled Entertainment
13973,43,Fox Searchlight Pictures
13973,1836,Contrafilm
13973,1962,ATO Pictures
13973,Entertainment Fund,Aramid Entertainment Fund
13973,6332,Dune Entertainment III
13973,52896,Choke Film
244786,2266,Bold Films
244786,3172,Blumhouse Productions
244786,32157,Right of Way Films
598,345,O2 Filmes
598,eoFilmes,VideoFilmes
598,856,Wild Bunch
598,10954,Globo filmes
598,11444,Lumiere
598,11445,Hank Levine Film
598,11446,Lereby Productions
11129,2920,Irish Screen
75861,11046,Two Streets Entertainment
75861,30271,Birchwood Pictures
75861,40366,Noble Pictures
75861,40367,Valencia Motion Pictures
13551,126,Lakeshore Entertainment
13551,5330,Bruin Grip Services
13551,19851,Pitbull Pictures
103663,76,Zentropa Entertainments
103663,118,Det Danske Filminstitut
103663,119,Danmarks Radio (DR)
103663,850,Eurimages
103663,851,MEDIA Programme of the European Union
103663,3221,Sveriges Television (SVT)
103663,7446,Svenska Filminstitutet (SFI)
103663,8555,Nordisk Film- & TV-Fond
103663,74636,Film V\u00e4st
850,8411,Metro-Goldwyn-Mayer (MGM)
850,10757,Christmas Tree Films
12586,5294,Mpower Pictures
12586,7075,Metanoia Films
12586,e Entertainment,Burnside Entertainment
12586,48752,Bella Productions
12586,77798,One Media
11564,12616,Guerilla High Productions
301748,29646,Magna Global Entertainment
301748,37765,Verdi Productions
108346,85721,Fox Entertainment Group
8841,726,Haut et Court
8841,15671,France 2 Cin\u00e9ma
805,4,Paramount Pictures
805,10324,William Castle Productions
11697,4,Paramount Pictures
11697,10698,John Ford Productions
22051,3279,Vox3 Films
22051,3459,Serenade Films
22051,7400,Olympus Pictures
22051,9352,Deer Path Productions
22051,9353,Northwood Productions
436,8,Fine Line Features
436,2291,Journeyman Pictures
436,7429,HBO Films
55347,6531,Parts and Labor
55347,7400,Olympus Pictures
55347,10146,Focus Features
10070,2811,Neo Art & Logic
10070,7405,Dimension Films
10070,48688,Maloof Motion Pictures
8469,33,Universal Pictures
8469,13298,Oregon Film Factory
8469,13300,Stage III Productions
658,60,United Artists
658,7576,Eon Productions
658,10761,Danjaq
125490,2514,Alliance Films
125490,7320,Telefilm Canada
125490,7799,TF1 International
1585,6,RKO Radio Pictures
1585,11770,Liberty Films (II)
627,14,Miramax Films
627,181,Channel Four Films
627,358,Noel Gay Motion Picture Company
627,359,Figment Films
627,9349,Film4
23618,4319,40 Acres & A Mule Filmworks
41436,4,Paramount Pictures
41436,3172,Blumhouse Productions
41436,21223,Solana Films
10162,43,Fox Searchlight Pictures
10162,5358,Canal+
10162,24356,Tomboy Films
1430,803,Alliance Atlantis Communications
1430,11104,TiMe Film- und TV-Produktions GmbH
1430,26136,Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG
1430,26137,Dog Eat Dog Films
1430,26138,Iconolatry Productions Inc.
1430,26139,Salter Street Films International
1430,26140,United Broadcasting Inc.
259943,20966,LeVision Pictures
10014,12,New Line Cinema
10014,1531,Smart Egg Pictures
11257,500,Goldcrest Films International
11257,11493,National Film Finance Corporation (NFFC)
11257,11494,Curzon Film Distributors
158015,33,Universal Pictures
158015,729,Why Not Productions
158015,2481,Platinum Dunes
158015,3172,Blumhouse Productions
158015,18065,20th Century Fox Russia
82507,2514,Alliance Films
82507,3172,Blumhouse Productions
82507,7437,IM Global
82507,7625,Automatik Entertainment
82507,23277,Possessed Pictures
261,100,Avon Production
261,8411,Metro-Goldwyn-Mayer (MGM)
1685,306,Twentieth Century Fox Film Corporation
1685,12943,APJAC Productions
20737,2,Walt Disney Pictures
10991,3034,TV Tokyo
10991,s Entertainment,4 Kids Entertainment
10991,12288,Nintendo
10991,12653,Pikachu Project
10991,66289,Oriental Light and Magic (OLM)
10991,s' WB,Kids' WB
10991,89164,Pikachu Project 2001
10991,89165,Shoakuken
10225,4,Paramount Pictures
826,441,Columbia Pictures Corporation
826,11356,Horizon Pictures (II)
34086,9195,Touchstone Pictures
34086,10282,Silver Screen Partners IV
5854,33,Universal Pictures
284,60,United Artists
284,11241,The Mirisch Company
10285,12,New Line Cinema
10285,17611,Sean S. Cunningham Films
5780,33,Universal Pictures
292,2448,Yari Film Group
223485,7714,The New Zealand Film Commission
223485,9349,Film4
223485,14631,See Saw Films
223485,41077,A24
223485,58085,DMC Films
29463,6194,Warner Bros.
29463,8607,Visual Eyes Productions
29463,16275,Film Development Fund
29463,57818,Crystalite Productions
18065,3438,Melee Entertainment
18065,3439,Next Day Air Productions
18065,3440,Secret Society Films
22013,60,United Artists
821,60,United Artists
821,526,Roxlom Films
53862,919,Beacon Communications
3089,60,United Artists
3089,1316,Monterey Productions
3089,1317,Charles K. Feldman Group
132344,97,Castle Rock Entertainment
132344,11510,Detour Filmproduction
132344,19246,Faliro House Productions
132344,20313,Venture Forth
15582,3267,Atlantic Entertainment Group
15158,33,Universal Pictures
15158,3046,Spacegate Productions
15158,3146,Starway International Inc.
7509,Hamilton Productions,David Hamilton Productions
7509,2147,Echo Lake Productions
7509,2148,Flagship International
7509,2149,Noble Nomad Pictures
10557,5996,BBC
10557,7151,Assassin Films
10557,9349,Film4
23531,48357,Hi-Rez Films
28005,6235,Mirabai Films
28005,6236,NDF International
40247,58,Sony Pictures Classics
40247,1785,Likely Story
40247,46402,Feelin' Guilty
252,4,Paramount Pictures
252,L. Wolper Productions,David L. Wolper Productions
24126,870,Tapestry Films
24126,4063,Trimark Pictures
13982,41,Orion Pictures
13982,3581,Brad Krevoy & Steve Stabler production
16642,4,Paramount Pictures
18892,559,TriStar Pictures
18892,3058,Crossroads Films
18892,67035,Kramer-Tornell Productions
549,53009,Miramax
549,93380,Eleventh Street Production
549,93381,Jon Kilik
121986,258,Scott Rudin Productions
121986,30666,RT Features
121986,88533,Pine District Pictures
868,563,Movieworld Productions
868,564,Industrial Development Corporation of South Africa
868,565,UK Film & TV Production Company
868,eo Foundation of South Africa,National Film & Video Foundation of South Africa
10683,1422,Killer Films
10683,10565,Good Machine
17995,10958,Brad Grey Pictures
246403,9081,Phase 4 Films
246403,13241,Demarest Films
246403,13642,SModcast Pictures
246403,41077,A24
670,398,Egg Films
670,399,Show East
35691,5568,Mercy Creek Entretainment
49010,164,Rhombus Media
49010,6869,Yer Dead Productions
49010,7320,Telefilm Canada
49010,17457,Whizbang Films
11229,2499,The Kushner-Locke Company
11229,3322,August Entertainment
11229,30702,Multicom entertainment
24469,288,BBC Films
24469,1049,Kasander Film Company
24469,1420,ContentFilm
24469,2452,UK Film Council
82533,37812,Westerly Films
50942,2230,MGM Television
50942,2231,Trilogy Entertainment Group
50942,4056,Hallmark Entertainment
84174,4740,Gary Sanchez Productions
84174,10290,BCDF Pictures
34099,7601,Lions Gate Television
34099,57346,Park Lane Productions
79940,846,2929 Productions
79940,4740,Gary Sanchez Productions
79940,21213,Funny or Die
342,161,Claussen + W\u00f6bke Filmproduktion GmbH
38033,26087,Tiger Tail Entertainment
38033,26088,Deon Taylor Enterprises
100975,21716,Sweetland Films
100975,39226,Camellia Productions
38541,4306,Instinctive Film
38541,eo Production Tax Credit,Manitoba Film and Video Production Tax Credit
38541,13362,Preferred Content
38541,34994,Julijette
38541,46135,Ink Connection
38541,46136,BR Group
38541,46137,Manitoba Film & Music
234212,4564,Icon Entertainment International
234212,7405,Dimension Films
234212,7424,First Point Entertainment
234212,7437,IM Global
27404,60481,Film Threat DVD
27404,73337,Aloha Pictures
71866,3782,Tax Credit Finance
192210,11740,Society Entertainment
192210,41602,BB Film Productions
192210,80561,Marcio Garcia Producoes
180296,1632,Lionsgate
157058,2262,Silver Nitrate Films
157058,3641,Silver Nitrate Pictures
26039,8411,Metro-Goldwyn-Mayer (MGM)
26039,8880,Winkler Films
79587,18156,Indiana Production Company
176077,4554,Cimarron Productions
176077,34381,Vedette Finance
260947,21110,Merchant Films
342502,60490,Triumphant Entertainment
43213,72688,Chicago Overcoat Productions
43213,ge Pictures,Beverly Ridge Pictures
44594,8820,Prospect Pictures
44594,8871,Corner Store Entertainment
44594,9038,Far Hills Pictures
44594,9039,Stick 'N' Stone Productions
666,393,MACT Productions
666,eofilms,Videofilms
666,395,Riofilm
248,1044,Franton Production
325173,1872,Bleiberg Entertainment
325173,4322,Compound B
325173,68373,Underdogg Entertainment
325173,75142,Entropy
351043,61428,Infra-Red Pictures
43942,7367,Chad Troutwine Films
43942,7368,Green Film Company
43942,e,Human Worldwide
43942,7370,Loki Films
10226,2926,Alexandre Films
10226,6896,EuropaCorp
66942,7584,Screen Australia
356483,65834,August Heart Entertainment
10476,746,MTV Films
239,219,The Mirisch Corporation
239,11982,Ashton Productions
10281,4,Paramount Pictures
630,31892,Loew's Incorporated
3034,306,Twentieth Century Fox Film Corporation
3034,1296,Crossbow Productions
3034,1297,Gruskoff/Venture Films
3034,1298,Jouer Limited
13025,3240,Artfire Films
55306,1274,Clinica Estetico
55306,75348,Nunez-Gowan
17264,60,United Artists
16016,235,Nordisk Film
16016,3922,A. Film
16016,13210,ntc
15875,4,Paramount Pictures
43306,8411,Metro-Goldwyn-Mayer (MGM)
11072,1296,Crossbow Productions
11072,6194,Warner Bros.
9730,4,Paramount Pictures
9730,ay Four,Friday Four
209274,125,Danish Film Institute
209274,486,Portobello Pictures
209274,850,Eurimages
209274,6476,Canal+ Polska
209274,6477,Opus Film
209274,11240,Polski Instytut Sztuki Filmowej
209274,44171,Phoenix Film Investments
209274,72682,City of Lodz
209274,72683,Phoenix Film Poland
26371,2370,Merchant Ivory Productions
