movie_id,cast_id,cast_name,actor_gender,actor_id,cast_character
417859,27,"Nina Barry",0,27,"Ivana / Charo (voice)"
162,28,"Donna Pieroni",1,28,"Blonde / TV"
187,28,"Nick Stahl",2,28,"Roark Jr./The Yellow Bastard"
239,28,"Paul Frees",2,28,"Funeral Director / Speakeasy Waiter (voice) (uncredited)"
558,28,"Alfred Molina",2,28,"Dr. Otto Octavius / Doctor Octopus"
607,28,"Vincent D'Onofrio",2,28,"Edgar / The Bug"
608,28,"Johnny Knoxville",2,28,Scrad/Charlie
627,28,"Stuart McQuarrie",2,28,"Gavin/US Tourist"
861,28,"Marshall Bell",2,28,George/Kuato
2185,28,"Daniel London",2,28,"John / Ivan"
2666,28,"Ritchie Singer",0,28,"Hotel Manager / Vendor"
8592,28,"Tara Strong",1,28,"Natasha boulder/ Jenny Triton"
9009,28,"Perla Haney-Jardine",1,28,"Natasha / Young Dahlia"
9899,28,"Kevin Ligon",0,28,"Workman / Little Old Lady"
9947,28,"Natassia Malthe",1,28,"Typhoid Mary / Typhoid"
9957,28,"Erinn Bartlett",1,28,"Salad Girl / Sarah"
10676,28,"Jamie Lee Curtis",1,28,"Curfew Announcer / Telephone Operator"
13183,28,"Matthew Goode",2,28,"Adrian Veidt / Ozymandias"
15512,28,"Chris Miller",2,28,"Advisor Cole / Army Commander Jones (voice)"
16523,28,"Spike Jonze",2,28,"Bob (voice) / Terry (voice)"
23367,28,"Matt Moody",0,28,"The Burning Hotels Guitar / Vocals"
36658,28,"Shauna Kain",0,28,"Theresa Cassidy / Siryn"
38317,28,"Dan Marshall",0,28,"Zoo Visitor / Father with Baby in Sling (uncredited)"
68722,28,"Bruce Goodchild",0,28,"V.A. Doctor / Interview"
82507,28,"Nicholas King",2,28,"Bughuul / Mr. Boogie"
87827,28,"Vibish Sivakumar",2,28,"Ravi Patel (18/19 years)"
256591,28,"Don Yesso",2,28,"Card Player / Football Coach"
271110,28,"Paul Rudd",2,28,"Scott Lang / Ant-Man"
504,29,"Marc Macaulay",2,29,"Will/Daddy \John\"
762,29,"Terry Gilliam",2,29,"Patsy / Green Knight / Old Man from Scene 24 (Bridgekeeper) / Sir Bors / Animator / Gorrilla Hand"
810,29,"David P. Smith",0,29,"Waiter / Evil Dwarf (voice)"
818,29,"Mike Myers",2,29,"Austin Powers / Dr. Evil / Goldmember / Fat Bastard"
866,29,"Angus Barnett",2,29,"Nana/Mr. Reilly"
2639,29,"Billy Crystal",2,29,"Larry / The Devil"
3933,29,"Paul Whitehouse",2,29,"William Van Dort / Mayhew / Paul the Head Waiter (voice)"
9823,29,"Ray Park",2,29,"Raptor #3 / Tarkatan (Baraka) #2"
9836,29,"Robin Williams",2,29,"Ramon / Lovelace the Guru (voice)"
9907,29,"Steve Oedekerk",2,29,"Snotty Boy / Mr. Beady / Snotty Boy's Father (voice)"
10054,29,"Shannon Shea",0,29,"FoOglie #1/Flower"
10073,29,"Mauricio Sanchez",0,29,"Eduardo / Housekeeper"
10156,29,"Earl Finn",0,29,"Prehistoric Man / Disciple - The Roman Empire"
10195,29,"Jeremy Renner",2,29,"Clint Barton / Hawkeye"
10844,29,"Dave Dudfield",0,29,"AOS / ATS Officer"
13183,29,"Matt Frewer",2,29,"Edgar Jacobi / Moloch the Mystic"
23367,29,"Marley Whistler",0,29,"The Burning Hotels Bass / Vocals"
23629,29,"Gerard Plunkett",2,29,"The Stepfather / The Priest"
28178,29,"Ellen Becker-Gray",1,29,"Town Resident / Train Commuter (uncredited)"
36658,29,"Daniel Cudmore",2,29,"Piotr Rasputin / Colossus"
41216,29,"Hugo Weaving",2,29,"Noctus / Grimble (voice)"
49018,29,"Corbett Tuck",1,29,"Nurse Adele / Doll Girl #2"
49444,29,"Stephen Kearin",0,29,"Musician Pig / Awesome Pig (voice)"
49538,29,"Zo\u00eb Kravitz",1,29,"Angel Salvadore / Tempest"
246403,29,"Jennifer Schwalbach Smith",0,29,"Mrs. McKenzie / Gimli Slider Waitress"
267935,29,"Paul Moniz de Sa",2,29,"Meatdripper / Lout #3"
163,30,"Cherry Jones",1,30,"Molly Star/ Mrs. Caldwell"
334,30,"Ricky Jay",2,30,"Narrator/Burt Ramsey"
533,30,"Peter Sallis",2,30,"Wallace / Hutch"
558,30,"Willem Dafoe",2,30,"Norman Osborn / Green Goblin"
559,30,"Tobey Maguire",2,30,"Peter Parker / Spider-Man"
816,30,"Mike Myers",2,30,"Austin Powers / Dr. Evil"
1271,30,"Eli Snyder",2,30,"Leonidas at 7 / 8 yrs"
1724,30,"Robert Downey Jr.",2,30,"Tony Stark / Iron Man (uncredited)"
3902,30,"Peter Friedman",2,30,"Morris Bernstein / Barker"
9988,30,"Kevin Heffernan",2,30,"Landfill / Gil / Sausage Lady"
10138,30,"Robert Downey Jr.",2,30,"Tony Stark / Iron Man"
10655,30,"William Morgan Sheppard",0,30,"Maj. Gen. Isaac R. Trimble / Narrator"
11827,30,"Eugene Levy",2,30,"Sternn / Male Reporter / Edsel (voice)"
12589,30,"Candi Milo",0,30,"Nick Dean (voice) / Britney (voice) / PJ (voice)"
13166,30,"R. Nelson Brown",2,30,"Larry / Truck Driver"
13183,30,"Stephen McHattie",2,30,"Hollis Mason / Nite Owl"
16781,30,"C.O.C.O. Brown",0,30,"Poet / MC"
27576,30,"Dionne Audain",0,30,"Coms Agent / Radio Op"
49538,30,"\u00c1lex Gonz\u00e1lez",2,30,"Janos Quested / Riptide"
55787,30,"Mark Povinelli",2,30,"Kinko / Walter"
63492,30,"Dan Marshall",0,30,"High-End Restaurant Patron / Commuter / Dancing Wedding Guest (uncredited)"
88005,30,"T.J. Miller",2,30,"Chipper Host / Darcy"
99861,30,"Andy Serkis",2,30,"Ulysses Klaue / Klaw"
267935,30,"Michael Adamthwaite",2,30,"Butcher Boy / Danish Driver"
557,31,"Tobey Maguire",2,31,"Peter Parker / Spider-Man"
622,31,"Jos\u00e9 L\u00f3pez Rodero",2,31,"Pablo & Pedro Ceniza/1st & 2nd Workmen"
812,31,"Jim Cummings",2,31,"Razoul / Farouk (voice)"
866,31,"Tim Potter",2,31,"'Hook' / Lord Carlton"
1417,31,"Doug Jones",2,31,"Fauno / Pale Man"
1573,31,"Don Charles McGovern",2,31,"Lt.Sherman / Blue light Team"
1893,31,"Warwick Davis",2,31,"Wald / Pod race spectator / Mos Espa Citizen"
7942,31,"Simon Lenagan",2,31,"Undercover Cop / Dad"
10192,31,"Miles Bakshi",0,31,"Ogre Baby / Villager Kid (voice)"
10674,31,"Frank Welker",2,31,"Khan / Cri-Kee (voice)"
10808,31,"Bob Odenkirk",2,31,"Animal Groupie #4 / Forest Animal / Dog (voice)"
12589,31,"David L. Lander",2,31,"Yokian Guard (voice) / Gus (voice)"
13160,31,"Jeff Lowell",2,31,"Parrot / Announcer Voice"
15512,31,"Latifa Ouaou",1,31,"Advisor Ouaou / Mrs. Ronson / Female Advisor #2 / Panicked Guest (voice)"
16899,31,"Joanna Bacon",0,31,"Cook / Doris / Beatrice"
18533,31,"Mark Powley",0,31,"Andy Love / Friendly Screw"
20542,31,"Melissa McBride",1,31,"Miss Sutley / Elder Pearo"
38356,31,"Ron Bottitta",2,31,"Roadbuster/Amp (voice)"
49051,31,"William Kircher",2,31,"Bifur/Tom Troll"
64328,31,"Bill Barretta",2,31,"Swedish Chef / Rowlf / Dr. Teeth / Pepe The Prawn / Bobo / Foozie Bear / Whatnot Farmer / Muppet Gary (voice)"
133931,31,"Jim Cummings",2,31,"Budzo / Marabous (voice)"
153518,31,"Billy Eichner",0,31,"Chef Pig / Phillip (voice)"
190859,31,"Cory Hardrict",2,31,"\D\ / Dandridge"
211672,31,"Steve Coogan",2,31,"Professor Flux / Tower Guard (voice)"
557,32,"Willem Dafoe",2,32,"Norman Osborn / Green Goblin"
1878,32,"Benicio del Toro",2,32,"Dr. Gonzo / Oscar Z. Acosta"
1979,32,"Zach Grenier",2,32,"James Sherman / Rafke"
3902,32,"Bruce Greenwood",2,32,"Keenan Jones / Garrett"
4256,32,"Queen Latifah",1,32,"Aunt Shaneequa/The Oracle"
8669,32,Drake,2,32,"A/V Jones"
10072,32,"Nan Martin",1,32,"Sister Mary Helena / Amanda Krueger"
10192,32,"Nina Zoe Bakshi",0,32,"Ogre Baby / Tourist Girl / Villager Girl (voice)"
10218,32,"Jay Diola",0,32,"Skully's Crew / Derby Dancer"
10527,32,"Stephen Kearin",0,32,"Stephen the Giraffe / Tourist with Video Camera / Rhino (voice)"
11827,32,"George Touliatos",2,32,"Pilot / Barbarian (voice)"
13166,32,"Lorena Gale",1,32,"Psychiatrist / Social Worker"
15512,32,"Geoffrey Pomeroy",0,32,"Soldier #4 / Pilot / Soldier #3 / News Technician (voice)"
24428,32,"Mark Ruffalo",2,32,"Bruce Banner / The Hulk"
49538,32,"Nicholas Hoult",2,32,"Hank McCoy / Beast"
76492,32,"Sadie Sandler",0,32,"Winnie / Young Mavis (voice)"
209112,32,"Jason Momoa",2,32,"Arthur Curry / Aquaman"
246655,32,"Olivia Munn",1,32,"Elizabeth 'Betsy' Braddock / Psylocke"
558,33,"Tobey Maguire",2,33,"Peter Parker / Spider-Man"
755,33,"John Hawkes",2,33,"Pete Bottoms / Liquor Store Clerk"
889,33,"Taylor Negron",2,33,"Gazaam / Gazing"
2637,33,"Mark Pellington",2,33,"Bartender / Indrid Cold (voice)"
8355,33,"Ethan Juan",0,33,\u5df4\u514b/\u9f2c\u9f20
10073,33,"Dana Seltzer",0,33,"Wedding Planner / Receptionist"
10527,33,"Dan O'Connor",0,33,"Tourist with University Shirt / Cape Buffalo (voice)"
11827,33,"August Schellenberg",2,33,"Norl / Taarak (voice)"
12589,33,"Jim Cummings",2,33,"Ultra Lord (voice) / Mission Control (voice) / General Bob (voice)"
15512,33,"David P. Smith",0,33,"Soldier #1 / Advisor Jackson (voice)"
24428,33,"Jeremy Renner",2,33,"Clint Barton / Hawkeye"
26486,33,"Stanley Anderson",2,33,"Howard Schatz / Ben Cartwright"
31909,33,"Randall Wulff",0,33,"Young Marine / Drone"
49444,33,"Dan O'Connor",0,33,"Stain Pig / Wolf Soldier 2 (voice)"
62764,33,"Dawn Ford",0,33,"Townswoman / Old Lady"
271110,33,"Tom Holland",2,33,"Peter Parker / Spider-Man"
808,34,"Chris Miller",2,34,"Geppetto / Magic Mirror (voice)"
907,34,"Tom Courtenay",2,34,"Pasha Antipov / Strelnikov"
1878,34,Flea,2,34,Hippie/Musician
3933,34,"Jane Horrocks",1,34,"Black Widow Spider / Mrs. Plum (voice)"
9906,34,"Frank Welker",2,34,"Spindle / Frog / Caterpillar"
11873,34,"Carol Messing",0,34,"Casino Bar Band Singer/Julian's Flirt"
12589,34,"Keith Alcorn",2,34,"Bobby (voice) / Kid (voice) / Control Yokian (voice)"
16281,34,"Bingo O'Malley",2,34,"Jordy's Dad / Cameos"
24428,34,"Scarlett Johansson",1,34,"Natasha Romanoff / Black Widow"
38055,34,"Tom McGrath",2,34,"Lord Scott / Prison Guard (voice)"
65759,34,"Lee Perry",2,34,"Wayne the Challenger / Francesco / Eggbert / Leopard Seal (voice)"
82690,34,"Rich Moore",2,34,"Sour Bill / Zangief (voice)"
93456,34,"Benjamin Bratt",2,34,"Eduardo/ El Macho (voice)"
228326,34,"Trey Bumpass",2,34,"Goth Kid / Orphan"
246655,34,"Lucas Till",2,34,"Alex Summers / Havok"
267935,34,"Daniel Bacon",2,34,"Bonecruncher / Lout #2"
559,35,"James Franco",2,35,"Harry Osborn / New Goblin"
762,35,"Terry Jones",2,35,"Dennis's Mother / Sir Bedevere / Left Head / Prince Herbert / Cartoon Scribe (voice)"
808,35,"Cody Cameron",2,35,"Pinocchio / Three Pigs (voice)"
810,35,"Cody Cameron",2,35,"Pinocchio / Three Pigs (voice)"
888,35,"Harvey Korman",2,35,"Ali / Dicabird / Blossom's Adopted Doll Son Ali"
2062,35,"Tony Fucile",2,35,"Pompidou / Health Inspector (voice)"
5559,35,"John DiMaggio",0,35,"Janitor / Bailiff"
7512,35,"Jason Schaefer",0,35,"Prison Guard #1 / Costco Greeter"
8051,35,"Larry Ring",0,35,"Steve / Brother-in-Law"
9907,35,"Rob Paulsen",2,35,"Peck the Rooster / Gopher (voice)"
10192,35,"Brian Hopkins",0,35,"Villager Fan #3 / Ogre Gnimrach (voice)"
10708,35,"Jimmy Bennett",2,35,"The Flash / Tony"
12403,35,"Wendy Braun",1,35,"Debbie Mason / Clerk"
12589,35,"Kimberly Brooks",1,35,"Zachary (voice) / Reporter (voice) / Angie (voice) / Libby's Mom (voice)"
15512,35,"Conrad Vernon",2,35,"Advisor Hawk / Advisor Dither / Minister / Secret Service Man #2 / Mama Dietl (voice)"
16781,35,"Jeronn C. Williams",0,35,"Singer / Reverend"
16869,35,"Arndt Schwering-Sohnrey",2,35,"German Soldier / Winnetou"
38356,35,"John DiMaggio",0,35,"Leadfoot/Target (voice)"
45132,35,"Matt Moore",2,35,"Jesus / Guy In Line"
59859,35,"Aaron Taylor-Johnson",2,35,"Dave Lizewski / Kick-Ass"
68721,35,"Guy Pearce",2,35,"Aldrich Killian / The Mandarin"
137106,35,"Craig Berry",0,35,"Blake / Additional Voices (voice)"
190859,35,"Eric Ladin",2,35,"\Squirrel\ / Case"
559,36,"Thomas Haden Church",2,36,"Flint Marko / Sandman"
1577,36,"Kevin Hare",2,36,"Home Owner / Scientist"
3933,36,"Enn Reitel",2,36,"Maggot / Town Crier (voice)"
4723,36,"Amy Poehler",1,36,"Veronica Mung / Dream"
8051,36,"Kerry Gelbard",0,36,"Richard / Brother-in-Law"
9982,36,"Joe Whyte",2,36,"Rodriguez / Acorn Mascot / Umpire (voice)"
9988,36,"Jay Chandrasekhar",2,36,"Barry / Blind Sikh"
10192,36,"Chris Miller",2,36,"Royal Messenger / Magic Mirror / Geppetto (voice)"
10748,36,"Rupert Everett",2,36,"Camilla Fritton / Carnaby Fritton"
10808,36,"John DiMaggio",0,36,"Seeing Eye Dog / Wassup Fish / Mouse (voice)"
76492,36,"Robert Smigel",2,36,"Fake Dracula / Marty (voice)"
137106,36,"David Burrows",2,36,"Octan Robot / Additional Voices (voice)"
146631,36,"Allistair McNab",0,36,"Bouncer / Black Ops Officer"
166424,36,"Kate Mara",1,36,"Sue Storm / The Invisible Woman"
211672,36,"Michael Beattie",2,36,"VNC Announcer / Walter Jr. (voice)"
228205,36,"Hayley Lovitt",0,36,"Rodeo Girl / Dancer"
228326,36,"Ben Gleib",0,36,"Goya / Dali (voice)"
311,37,"Rusty Jacobs",0,37,"Young Max / David Bailey"
559,37,"Topher Grace",2,37,"Eddie Brock / Venom"
810,37,"Christopher Knights",2,37,"Blind Mice / Heckler / Evil Tree #2 / Guard #2 (voice)"
888,37,"Corey Burton",2,37,"Triple X / Green Goose"
950,37,"Tom Fahn",0,37,"Stu / Male Ox (voice)"
1497,37,"Frank Welker",2,37,"Rahzar / Tokka (voice)"
2649,37,"Tommy Flanagan",2,37,"Solicitor / Taxi Driver"
9339,37,"Rachel Dratch",1,37,"Alice / Alan"
9552,37,"Eileen Dietz",1,37,"Captain Howdy / Regan Double"
9593,37,"Bridgette Wilson",0,37,Whitney/Meredith
9988,37,"Steve Lemme",2,37,"Fink / Emcee"
10192,37,"Mike Mitchell",2,37,"Tour Guide / Camp Ogre / Ogre Naysayer / Baba Witch / Melty Witch / Witch Guard #2 / Butter Pants (voice)"
10428,37,"Max Ligosh",2,37,"Young Dade Murphy / 'Zero Cool'"
12589,37,"Billy West",2,37,"Bobby's Twin Brother (voice) / Butch (voice) / Jailbreak Cop (voice) / Old Man Johnson (voice) / Robobarber (voice) / Flurp Announcer (voice) / Yokian Officer (voice) / Anchor Boy (voice) / Guard (voice)"
16241,37,"Jeremy Black",0,37,"Jack Curry / Simon Harrington / Erich Doring / Bobby Wheelock"
20526,37,"Jeff Bridges",2,37,"Kevin Flynn / Clu"
27576,37,"Mardi Jones",0,37,"CIA / SWAT team"
42297,37,"Jonathon Trent",2,37,"Damon / Bumper Band Member"
49444,37,"Fred Tatasciore",2,37,"Panda Dad / Gorilla Guard 2 (voice)"
49538,37,"Caleb Landry Jones",2,37,"Sean Cassidy / Banshee"
76170,37,"Hugh Jackman",2,37,"Logan / Wolverine"
91586,37,"Tom Fitzpatrick",2,37,"Bride in Black / Old Parker Crane"
166424,37,"Michael B. Jordan",2,37,"Johnny Storm / The Human Torch"
267935,37,"Lucia Ryan",1,37,"Orphan Girl #1 / Sophie Understudy"
602,38,"Leland Orser",2,38,"Technician/ Medical Assistant 1"
950,38,"Jason Fricchione",0,38,"Molehog Grandpa / Shovelmouth Male (voice)"
1893,38,"Silas Carson",2,38,"Nute Gunray / Ki-Adi-Mundi / Lott Dodd / Republic Cruiser Pilot"
7453,38,"Stephen Fry",2,38,"Narrator/The Guide"
8592,38,"E.G. Daily",1,38,"Trisha foxworth / psycha psycho"
9593,38,"Tom Noonan",2,38,"Ripper / Tommy Noonan"
20526,38,"Michael Sheen",2,38,"Castor / Zuse"
42297,38,"Blair Redford",2,38,"James / Bumper Band Member"
49013,38,"Vanessa Redgrave",1,38,"The Queen / Mama Topolino (voice)"
49538,38,"Edi Gathegi",2,38,"Armando Mu\u00f1oz / Darwin"
59108,38,"Annika Pergament",0,38,"NASDAQ / News Reporter"
76492,38,"Paul Brittain",0,38,"Zombie / Hydra (voice)"
87827,38,"Mohd Abbas Khaleeli",2,38,"Ravi Patel ( 13/ 14 years)"
88005,38,"Vince Grant",2,38,"Man #1 / Chip"
109451,38,"Craig Kellman",0,38,"Fintly McCallahan / Idea Pants Guy (voice)"
127585,38,"Evan Jonigkeit",0,38,"Mortimer Toynbee / Toad"
153518,38,"Alex Borstein",1,38,"Sophie Bird / Peggy Bird (voice)"
166424,38,"Jamie Bell",2,38,"Ben Grimm / The Thing"
272878,38,"Raymond W. Beal",0,38,"Animal Control Handler #1 / Marine"
85,39,"Pat Roach",2,39,"Giant Sherpa / 1st Mechanic"
100,39,"Alan Ford",2,39,"Alan / Narrator"
559,39,"Willem Dafoe",2,39,"Norman Osborn / Green Goblin"
810,39,"Cheri Oteri",1,39,"Sleeping Beauty / Actress (voice)"
1893,39,"Jerome Blake",0,39,"Mas Amenda / Orn Free Taa / Oppo Rancisis / Rune Haako / Horox Ryyder / Graxol Kelvynn / Mick Reckrap"
8355,39,"Carlos Saldanha",2,39,"Dinosaur Babies / Flightless Bird (voice)"
9906,39,"S. Scott Bullock",2,39,"Glow Worm / Wasp Survivor"
10022,39,"Valerie Boyle",1,39,"Nun / Nazi"
10192,39,"Ashley Boettcher",1,39,"Witch / Pedestrian (voice) (uncredited)"
13948,39,"Kaleigh Kennedy",0,39,Becca/Kaleigh
19995,39,"Kevin Dorman",0,39,"Tractor Operator / Troupe"
20526,39,"Bruce Boxleitner",2,39,"Alan Bradley / Tron"
38356,39,"George Coe",2,39,"Que / Wheeljack (voice)"
49538,39,"Lucas Till",2,39,"Alex Summers / Havok"
76492,39,"Brian McCann",0,39,"Hairy Monster / Hydra (voice)"
137106,39,"Todd Hansen",0,39,"Gandalf / Additional Voices (voice)"
166424,39,"Toby Kebbell",2,39,"Victor Domashev / Doctor Doom"
205584,39,"Michael-Anthony Taylor",2,39,"Priest / MC"
335778,39,"Jan Cornet",2,39,"Thomas / Dydimus"
582,40,"Inga Birkenfeld",1,40,"'Elena' 1991 / BStU-Mitarbeiterin"
1893,40,"Alan Ruscoe",0,40,"Daultay Dofine / Plo Koon / Bib Fortuna"
3034,40,"Mel Brooks",2,40,"Werewolf / Cat Hit by Dart / Victor Frankenstein (voice)"
9906,40,"Paul Greenberg",2,40,"Sleeping Ant #1 / Head Lice #1 / Head Lice #2 / Head Lice #3 / Head Lice #4 / Brett"
10022,40,"Karla Jang",1,40,"Nun / Nazi"
10192,40,"Danielle Soibelman",1,40,"Witch / Pedestrian (voice) (uncredited)"
10808,40,"Kevin Pollak",2,40,"Riley / Alligator"
23685,40,"Lou Romano",2,40,"Cop / Psycharist"
33644,40,"David C. Waite",0,40,"Guy by pool / Pajama Party Guest (uncredited)"
36657,40,"Alex Burton",0,40,"John Allerdyce / Pyro"
68721,40,"Robert Downey Jr.",2,40,"Tony Stark / Iron Man"
76170,40,"Ian McKellen",2,40,"Erik Lehnsherr / Magneto"
76492,40,"Jonny Solomon",0,40,"Gremlin Man / Hydra (voice)"
109451,40,"Kris Pearn",0,40,"Sentinel Peter / Labcoat Jenny (voice)"
127585,40,"Famke Janssen",1,40,"Jean Grey / Phoenix"
197,41,"David Gant",2,41,"Chief Justice/Executioner"
272,41,"Catherine Porter",0,41,"Blonde Female Reporter / Assassin"
393,41,"Kazuki Kitamura",2,41,"Boss Koji / Crazy 88"
810,41,"Conrad Vernon",2,41,"Gingerbread Man / Rumplestiltskin / Headless Horseman (voice)"
951,41,"Penelope Ann Miller",1,41,"Joyce Palmieri / Rachel Crisp"
5559,41,"Jim Cummings",2,41,"Narrator/Graduation Announcer (voice)"
10022,41,"Silver Kim",1,41,"Nun / Nazi"
10192,41,"Frank Welker",2,41,"Dragon / Animals (voice) (uncredited)"
57800,41,"Jason Fricchione",0,41,"Dumb Mammoth / Various (voice)"
76170,41,"Patrick Stewart",2,41,"Charles Xavier / Professor X"
76492,41,"Jim Wise",0,41,"Shrunken Head / Hydra (voice)"
127585,41,"James Marsden",2,41,"Scott Summers / Cyclops"
254904,41,"Jadranka Bugarski",0,41,"Newscaster (O / S Ministry)"
297761,41,"Ezra Miller",2,41,"Barry Alan / The Flash (Uncredited)"
504,42,"Scott Wilson",2,42,"Horton/Last \John\"
602,42,"Raphael Sbarge",2,42,"Commander / Tech"
762,42,"Michael Palin",2,42,"First Swallow-Savvy Guard / Dennis / Peasant 2 / Right Head / Sir Galahad the Pure / Narrator / King of Swamp Castle / Brother Maynard's Brother / Leader of The Knights Who Say NI!"
3766,42,"Jessie Arnold",1,42,"Schoolteacher at Aquarium / Courtroom Spectator (uncredited)"
10022,42,"Robert Yeretch",0,42,"Nun / Nazi"
24150,42,"Jeff Daniel Phillips",0,42,"Howard / Uncle Seymour Coffins"
27549,42,"Frank Welker",2,42,"Sharak / Kodo / Podo / Ruh (voice)"
38757,42,"Delaney Rose Stein",0,42,"Young Rapunzel / Little Girl (voice)"
49013,42,"Lloyd Sherr",0,42,"Fillmore / Combat Ship (voice)"
93456,42,"Pierre Coffin",2,42,"Kevin the Minion / Bob the Minion / Stuart the Minion / Additional Minions / Evil Minions (voice)"
127585,42,"Anna Paquin",1,42,"Marie D'Ancanto / Rogue"
254904,42,"Miodrag Stojanovic",0,42,"Reporter #4 (O / S Ministry)"
315011,42,"Daisuke Kuroda",2,42,"Tatsuya Negisi  Nuclear Regulatory Agency / Monitoring information Division Director"
869,43,"Deep Roy",2,43,"Gorilla Kid / Thade's Niece"
5255,43,"Leslie Zemeckis",1,43,"Sister Sarah / Mother (voice)"
9982,43,"Mark Dindal",2,43,"Morkubine Porcupine / Coach (voice)"
10808,43,"Mark Griffin",2,43,"Logger / Nature Show Narrator"
11615,43,"James Huston",2,43,"DeathWatch Chief / TV Reporter"
38757,43,"Nathan Greno",2,43,"Guard 1 / Thug 1 (voice)"
93456,43,"Chris Renaud",0,43,"Additional Minions / Evil Minions / Italian Waiter (voice)"
137106,43,"Chris McKay",0,43,"Larry the Barista / Additional Voices (voice)"
140300,43,"Wayne Knight",2,43,"Big Fun / Hom-Lee (voice)"
254904,43,"Nina Lazarevic",0,43,"Reporter #3 (O / S Ministry)"
762,44,"Carol Cleveland",1,44,"Zoot / Dingo"
869,44,"Kevin Grevioux",2,44,"Limbo's First Handler / Ape Commander / 2nd Ape Soldier"
4233,44,"Tori Spelling",1,44,"Herself/'Stab' Sidney"
5559,44,"Brian Hopkins",0,44,"Sandy Shrimpkin/TSA Agent (voice)"
10808,44,"Ken Hudson Campbell",2,44,"Animal Control Officer / Dog / Animal Groupie #3 / Forest Animal (voice)"
26486,44,"Tava Smiley",0,44,"Nicky's Wife / Widow"
45610,44,"Grant R. Krause",0,44,"Billy / Contractor"
62764,44,"Frank Welker",2,44,"Mannequins / Beast (voice)"
82703,44,"Walt Dohrn",2,44,"French Peasant / Taxi Driver / Spartacus (voice)"
116711,44,"Jim Conroy",2,44,"Race Announcer / Additional Voices (voice)"
127585,44,"Kelsey Grammer",2,44,"Hank McCoy / Beast (older)"
254904,44,"Tijana Plemic",0,44,"Reporter #2 (O / S Ministry)"
194,45,"Andr\u00e9 Dussollier",2,45,"Narrator / R\u00e9citant (voice)"
544,45,"Willie Garson",2,45,"Dr. Zit Face / High School Pal"
762,45,"Neil Innes",0,45,"First Monk / Singing Minstrel / Page Crushed by the Rabbit / Peasant #4"
810,45,"Kelly Asbury",2,45,"Master of Ceremonies / Fiddlesworth (voice)"
1900,45,"Jose Yenque",2,45,"Salazar Soldier / The Torturer"
5559,45,"Tress MacNeille",1,45,"Jeanette Chung/Mother/Cow (voice)"
38757,45,"Byron Howard",2,45,"Guard 2 / Thug 2 (voice)"
254904,45,"Nebojsa Djordjevic",0,45,"Reporter #1 (O / S Ministry)"
559,46,"Michael Papajohn",2,46,"Dennis Carradine / Carjacker"
2270,46,"Kate Magowan",0,46,"Una / Slave Girl"
5559,46,"Simon J. Smith",2,46,"Truck Driver/Chet (voice)"
9800,46,"Peter Jacobs",0,46,"Peter / Mona Lisa"
23367,46,"Evan Butts",0,46,"The Daze Guitar / Vocals"
24428,46,"Robert Downey Jr.",2,46,"Tony Stark / Iron Man"
43074,46,"Adam Ray",0,46,"Lead Singer / Voice of Slimer"
49013,46,"Stanley Townsend",2,46,"Victor Hugo / Vladimir Trunkov / Ivan the Tow Truck (voice)"
49026,46,"Cillian Murphy",2,46,"Dr. Jonathan Crane / Scarecrow"
118340,46,"Sean Gunn",2,46,"Kraglin / On Set Rocket"
137106,46,"Doug Nicholas",0,46,"Surfer Dave / Additional Voices (voice)"
328111,46,"Steve Coogan",2,46,"Ozone / Reginald (voice)"
663,47,"James Van Patten",2,47,"Dr. Heffner / Coroner"
762,47,"John Young",0,47,"Dead Body / Historian Frank"
921,47,"James Ritz",0,47,"Official - Griffin / Baer Fight"
1894,47,"Ahmed Best",2,47,"Jar Jar Binks / Achk Med-Beq (voice)"
13948,47,"Jenna Vogeler",0,47,"Tiny Tina/Jenna"
19995,47,"Woody Schultz",0,47,"Ambient Room Tech / Troupe"
335778,47,"Jacob Yakob",0,47,"Soldier at Tomb / Niche Soldier"
810,48,"Sean Bishop",0,48,"Drivers Ed Instructor / Hall Monitor / Teacher (voice)"
10008,48,"Rachel Hurd-Wood",1,48,"Betsy Bell / Entity Voice"
49538,48,"Hugh Jackman",2,48,"Logan / Wolverine (Uncredited)"
810,49,"Kelly Cooney",0,49,"Cheerleader / Tiffany / Mother (voice)"
47933,49,"Grizelda Quintana",0,49,"Road Rage / Confrontation Driver"
150540,49,"Carlos Alazraqui",2,49,"Helicopter Pilot / Additional Voices (voice)"
671,50,"Warwick Davis",2,50,"Goblin Bank Teller / Filius Flitwick"
808,50,"Christopher Knights",2,50,"Blind Mouse / Thelonious (voice)"
810,50,"Walt Dohrn",2,50,"Van Student / Xavier / Principal Pynchley / Nanny Dwarf / Evil Knight / Singing Villain (voice)"
1577,50,"Derek Aasland",0,50,"Featured Graveyard Undead 1 (as Derek Asland) / Featured \Surplus\ Undead #3"
3093,50,"Robert Clarke",0,50,"Police Officer / Nightclub Customer (uncredited)"
4105,50,"Doug Yasuda",0,50,"Japanese / American Translator"
4995,50,"Kai Lennox",2,50,"High School / College Kid"
9428,50,"Andrew Wilson",2,50,"Farmer Father / Tex Hayward"
19995,50,"Jahnel Curfman",1,50,"Basketball Avatar / Troupe"
137106,50,"Melissa Sturm",0,50,"Gail / Ma Cop (voice)"
